CarAge,Mileage,EngineSize,HorsePower,FuelEfficiency,BrandValue,OwnerCount,Price
11,220341,2.7,415,27.1,3,5,3512981.04
9,175851,1.9,369,11.6,6,4,3672880.75
0,192279,5.0,368,28.5,3,5,4704547.66
8,230687,4.8,356,28.8,2,1,4101403.33
12,38980,4.4,442,27.2,3,3,4293105.71
12,61117,3.8,281,13.5,2,4,3456657.64
0,150213,2.2,145,26.9,2,2,3441035.87
2,145416,4.7,470,18.9,7,5,5145353.38
7,241080,2.1,212,21.1,3,4,2673991.4
13,20896,4.2,103,26.5,8,3,3732404.01
2,94353,4.7,405,8.7,2,2,4414526.63
12,34813,3.4,73,16.0,7,2,3024553.16
3,220503,4.2,397,25.9,3,5,4353060.78
7,70679,4.2,167,25.9,9,4,4103348.31
0,146753,1.8,435,26.7,7,4,4970970.43
12,208975,3.7,286,11.7,9,2,3723030.21
12,8228,1.4,97,23.5,2,1,2645932.53
5,140654,3.0,270,11.2,6,2,3682118.32
0,214755,1.6,455,25.3,5,3,4726207.3
13,16397,2.7,342,13.4,2,4,3509873.47
0,174871,4.3,383,24.2,4,5,4507086.19
13,42011,4.9,196,18.0,4,4,3205067.12
7,84183,2.3,271,29.7,8,2,4350831.16
10,98254,3.1,78,20.8,7,3,3041937.28
3,180336,3.0,356,21.9,5,1,4259648.17
11,47317,4.8,157,16.1,9,4,4068259.67
0,183986,2.9,387,24.2,1,2,4069797.3
9,220705,3.8,88,18.9,4,2,2729916.86
6,107489,4.7,150,8.4,5,2,3768240.02
4,181326,2.5,176,21.4,8,3,3764313.33
4,45096,4.6,380,26.3,3,2,4781692.77
0,58785,4.7,481,13.2,5,2,5819244.84
13,57344,4.7,299,12.9,3,2,4016449.42
9,218715,2.1,181,21.4,7,4,3180517.67
10,125382,2.6,289,26.0,3,2,3457853.6
5,204618,4.5,192,13.5,7,3,3732849.07
13,207163,2.4,313,28.5,2,4,3208721.1
8,201675,3.4,247,28.4,7,2,3937592.27
8,164484,1.5,134,12.4,9,1,3092817.61
7,115489,1.2,449,13.8,5,3,4120621.52
4,187730,2.6,72,23.4,6,1,3015095.27
0,235913,3.3,276,28.9,3,3,4186141.81
8,185621,2.6,463,23.6,5,1,4431848.17
0,16549,3.3,90,17.8,5,2,4262801.96
7,207288,3.1,362,11.7,3,1,3505739.98
4,30739,3.7,84,18.1,8,1,3915557.15
2,26209,3.6,412,21.3,6,3,5248951.92
10,112051,2.7,275,15.3,3,2,3768549.67
6,224040,2.7,271,19.2,1,3,3187531.66
6,20116,1.6,189,10.9,1,2,3083182.14
8,25045,3.1,206,17.9,2,5,3398031.33
6,162399,3.3,369,10.0,5,4,3921429.5
12,40709,2.9,364,9.1,7,4,4184320.59
10,48617,2.3,458,26.9,1,3,4342850.67
13,196211,3.9,94,12.5,1,2,2478404.56
2,162977,1.3,381,20.7,4,1,3993246.07
10,200220,4.7,303,11.3,6,4,3456080.1
12,208675,1.1,190,13.8,9,3,2794037.3
14,234167,4.8,159,15.9,1,3,2588371.75
13,124779,2.8,389,11.2,5,3,3867358.27
12,47919,2.7,269,9.0,9,2,3939253.44
0,88521,2.0,249,27.3,8,3,4662043.22
7,228977,1.0,414,8.3,7,5,3840816.9
11,219472,2.1,437,9.3,2,1,3338919.41
2,224222,1.4,145,25.7,9,3,3754899.4
11,194518,3.6,206,14.2,8,2,3656082.08
7,188500,2.3,207,23.9,9,1,3712205.71
7,183966,4.1,79,11.2,9,1,3287729.34
12,217221,1.8,270,13.2,9,4,3294013.41
4,11447,4.6,387,20.6,3,3,5259258.17
12,10499,3.1,415,29.7,7,3,4615333.74
11,44041,1.5,288,9.6,1,2,3421925.49
12,36315,2.6,129,16.8,9,5,3152983.69
0,137371,1.8,216,8.9,9,5,3886393.26
12,125506,1.8,176,12.4,3,4,2358063.43
9,241077,3.0,107,28.0,5,5,2749381.53
6,141066,3.7,203,10.1,8,2,3906650.29
11,231486,4.6,468,26.9,6,4,4446492.66
9,217235,3.0,290,11.9,9,3,3632642.51
4,143561,4.9,372,27.0,3,5,4470227.33
7,96647,4.8,498,19.8,7,2,5373087.37
8,37355,4.5,202,27.3,6,2,4236278.11
10,78805,3.0,403,11.3,5,3,4148681.88
13,73367,1.6,122,24.8,4,2,2533421.02
6,114906,1.9,131,23.0,5,4,2833651.77
13,122409,3.6,92,19.9,4,4,2709318.81
12,82355,2.7,113,25.8,3,1,3004874.21
14,121220,1.6,377,22.3,7,3,3771991.26
6,226421,2.9,115,27.3,6,2,3291400.95
0,92173,1.1,216,16.4,4,5,3523574.0
14,6996,3.9,285,21.0,9,4,4173257.23
3,49387,1.3,409,27.2,1,3,4258122.24
1,8089,3.5,116,12.7,1,3,3328714.88
1,103827,4.2,416,18.7,9,4,5475233.46
1,25659,1.5,377,29.1,7,1,5255324.25
3,50178,3.1,93,18.4,2,3,3485244.22
13,100965,4.1,214,13.6,5,2,3368487.16
0,86268,2.0,158,15.7,4,5,3421066.63
14,90042,1.7,243,27.5,1,5,2659797.77
3,111471,2.3,133,29.0,9,4,3829261.76
1,206798,3.2,188,28.9,6,3,3630586.18
4,75111,3.3,292,23.4,6,5,4392238.33
2,242103,1.5,225,19.2,4,3,3398240.38
14,249754,2.8,247,12.0,2,4,2415230.61
11,170637,2.1,389,10.7,8,1,3975971.25
7,105435,4.4,481,9.3,8,5,4875106.89
3,94242,2.3,411,8.4,3,2,4455577.9
0,118204,4.4,125,27.3,7,4,4223737.28
0,158956,2.7,128,25.8,7,1,3795321.88
11,22199,3.9,458,20.5,5,2,5033379.12
9,65038,3.0,497,30.0,5,2,5079887.13
2,62786,3.5,495,29.0,8,5,5884879.14
14,114636,2.6,450,22.4,4,3,4134513.57
8,241042,4.1,289,18.2,1,4,3140422.68
6,54294,2.7,254,11.3,1,2,3515854.53
1,214087,2.8,116,19.3,9,5,3706970.71
14,170250,3.1,446,11.5,4,1,3647459.07
12,148737,4.3,478,16.8,1,2,4370172.96
8,5534,3.6,171,28.7,2,1,3855018.83
9,96828,2.4,113,15.5,7,4,3210209.75
1,41132,3.7,84,11.4,2,5,3408051.72
2,120720,3.6,305,20.8,1,1,4215848.25
10,41110,4.7,430,21.3,9,3,5148616.9
12,194826,4.4,120,12.3,5,1,2900046.43
9,68580,3.6,378,12.3,4,1,3908148.95
13,158541,2.4,103,29.8,4,5,2549790.97
1,69016,4.1,193,13.4,1,5,4050761.99
2,51233,3.3,146,26.4,3,2,3805922.42
5,238876,4.9,461,18.3,1,1,4243654.17
8,134863,2.0,192,17.6,5,1,3552726.09
8,202780,1.3,274,14.5,5,5,3085798.53
6,194304,1.3,297,25.0,9,3,4059787.36
11,229522,3.6,139,27.4,8,5,3151929.02
2,222509,4.8,299,13.7,5,3,4088872.31
3,111311,1.0,90,10.1,5,5,2933895.4
5,39409,3.9,177,11.0,7,4,3922824.82
10,155396,3.6,433,25.4,2,1,4090915.91
4,144810,3.9,310,17.6,7,3,4537334.91
1,239102,2.4,320,10.9,1,4,3464110.21
12,246165,4.3,204,15.5,5,3,3075975.25
5,29054,1.2,159,19.3,6,2,3680957.71
2,34709,4.0,148,26.7,1,2,4062917.8
13,114321,2.1,246,22.1,9,1,3885043.93
7,221715,2.9,367,11.9,9,4,4115085.72
1,5363,4.3,476,11.5,1,4,5331100.77
0,15358,2.1,377,17.1,4,2,5006179.64
8,237685,1.7,171,9.7,8,1,3133411.51
13,139312,3.7,430,24.6,2,2,3900850.48
11,208273,3.1,404,16.8,8,4,4158136.63
2,50689,3.1,181,15.5,9,3,4416569.25
10,6936,2.0,250,19.2,9,4,3795843.55
0,117272,1.1,173,23.6,1,1,3244545.18
6,96074,2.6,85,20.5,9,4,3295032.16
12,180037,1.4,165,25.7,4,5,2298415.04
14,213606,4.6,362,21.8,8,4,3797835.76
9,5882,1.2,215,25.3,9,5,3943332.34
4,156296,2.7,473,23.3,3,2,4640936.12
4,110227,1.2,371,12.2,6,5,4144742.15
13,130865,1.4,71,9.2,3,4,1733405.82
0,248084,3.6,188,27.9,1,4,3192970.82
14,128745,3.6,412,28.8,6,4,4032288.55
14,166897,1.1,163,24.0,5,1,2723246.75
8,206812,1.0,260,23.9,3,2,3160281.09
6,33885,1.3,72,13.9,4,5,2734780.52
7,176128,4.1,499,19.9,2,3,4562480.42
8,139275,3.3,180,29.8,4,5,3267185.6
5,196313,1.2,246,26.8,4,4,3174215.23
11,138316,3.0,326,14.7,3,3,3529200.04
4,103322,3.8,430,14.6,6,3,4992467.3
5,73619,4.5,91,18.6,1,5,3440719.01
10,26584,4.7,467,16.9,9,5,5047984.89
1,13521,2.3,289,16.2,3,5,4003944.37
3,186089,1.5,242,21.8,3,5,3192433.52
2,38541,1.9,293,8.3,3,2,4124856.68
12,34063,4.1,459,24.8,7,1,5374976.5
6,75268,4.9,134,24.3,8,1,4317943.92
8,131218,2.9,346,26.3,2,5,3597529.55
4,123206,2.2,318,26.5,1,1,3775021.7
5,201024,2.7,329,20.5,5,5,3719060.04
9,229126,2.2,200,25.2,8,5,3211029.08
13,175635,2.0,182,18.8,3,5,2509983.3
11,175824,3.4,355,28.9,6,2,4120814.83
11,231305,1.1,356,12.2,3,4,2763108.28
1,138639,2.0,487,28.1,6,1,5027392.6
2,152193,3.6,280,13.7,4,1,4275293.91
2,137746,1.1,89,10.3,7,2,3082659.53
11,81411,1.3,284,17.7,1,2,3021084.6
11,114876,2.2,379,21.5,1,5,3257770.47
14,202347,4.5,320,13.1,5,5,3116338.96
8,203153,4.1,451,20.2,9,4,4992280.7
14,165212,1.1,478,25.8,5,1,3812571.77
6,145399,3.0,340,13.7,4,2,3694647.36
7,206735,2.1,491,20.8,8,4,4548234.9
10,28331,3.6,476,15.5,5,1,4867267.63
9,28004,3.9,249,19.7,1,4,3348572.97
10,243441,4.5,263,22.7,7,4,3833299.16
8,124243,2.9,382,15.7,4,5,4012118.94
5,146564,5.0,148,29.9,5,4,3987184.6
3,190869,4.9,249,20.4,6,5,4181563.96
11,194167,4.5,232,26.1,7,1,3651477.26
0,149821,3.3,271,24.0,2,1,4199201.47
7,68217,2.6,83,26.8,1,5,2725226.92
6,94044,2.5,416,11.8,3,3,4081349.91
1,14045,1.0,315,12.9,1,4,4116823.19
7,25116,2.0,83,18.7,4,1,3058461.22
11,23667,3.9,168,26.8,6,4,3665526.76
4,80057,3.4,102,12.3,5,3,3459990.38
6,79205,4.7,326,29.4,4,4,4612464.88
3,32302,1.2,103,10.8,7,3,3686937.6
4,147355,1.6,88,11.9,6,2,2991907.77
7,167007,4.2,221,11.7,3,3,3458116.3
0,77534,2.4,329,20.9,9,1,4898254.21
0,230414,1.5,233,28.2,5,5,3670084.8
14,167696,5.0,146,13.6,1,5,2785230.61
3,18440,4.1,383,20.2,6,4,5043570.22
2,116001,2.6,485,11.9,5,2,5048951.14
12,51501,4.3,206,21.9,8,4,3700436.37
9,223405,3.7,428,10.7,4,3,3866532.43
11,137341,4.2,277,18.8,1,5,3209734.85
1,12868,4.3,311,22.4,2,3,4798208.08
11,166323,1.3,136,20.7,8,5,2718589.08
2,82909,3.5,185,11.1,8,5,4237157.89
10,89523,1.0,473,11.6,5,5,3850380.53
14,174801,1.2,271,22.8,6,1,3227224.35
14,20734,4.6,445,25.8,2,3,4477012.82
10,178501,3.1,319,28.0,9,4,3926685.34
13,177409,3.9,347,25.9,6,2,3622007.38
10,176397,4.4,181,29.4,9,4,3819807.95
0,88600,4.8,400,17.0,3,3,4940512.39
0,198586,4.5,303,15.3,6,2,4617039.88
5,13433,2.9,245,8.6,5,4,3761619.68
4,145183,2.3,461,17.9,9,2,5080980.88
7,108986,1.6,212,22.3,1,3,3298813.47
1,68753,2.6,101,25.9,9,5,3958332.48
3,118783,2.5,250,13.9,5,3,3562740.97
7,216655,3.2,136,19.3,1,1,2791178.76
11,209692,3.7,73,22.6,8,2,2891046.6
5,26751,4.9,355,20.1,7,3,4981131.43
0,152525,3.9,338,14.0,6,5,4514985.38
14,221916,3.6,305,25.5,2,5,3134247.63
3,175040,2.3,346,11.8,5,3,3923346.2
0,166149,1.1,110,27.9,3,4,3192666.82
12,244654,2.2,190,29.0,2,3,2484698.34
1,170847,4.1,344,16.0,1,5,4047878.59
4,194216,1.8,300,16.3,9,3,4199624.8
13,53570,3.8,373,24.4,2,1,4049342.13
7,182169,3.3,155,18.0,1,4,2912408.45
7,29503,1.7,132,8.6,7,3,3300386.43
10,138851,2.0,473,28.2,9,5,4652388.79
2,91840,3.0,261,17.5,6,3,4251152.68
10,136827,2.7,362,12.5,8,3,4076694.55
12,44263,4.1,100,20.2,7,2,3516789.9
3,113491,3.9,399,12.8,9,3,5170882.91
9,60087,3.3,215,12.5,7,1,3973211.06
10,178353,4.3,176,20.0,6,5,3156295.76
13,56482,3.3,428,16.6,1,2,4218576.35
5,190929,4.9,179,20.6,9,3,4118139.02
10,127989,1.9,345,29.9,5,4,3933851.47
10,153472,3.9,279,26.9,2,1,3322590.82
9,45115,2.5,208,8.2,8,1,3920163.94
2,19249,2.1,155,9.1,4,1,3851549.37
1,249255,1.7,113,21.4,3,2,2946328.92
5,182897,3.2,151,21.8,1,3,2679822.61
10,115361,1.9,133,27.3,5,1,3019088.91
12,29600,1.8,447,21.8,3,3,3946638.57
14,42706,5.0,487,13.0,4,4,4729310.7
4,24222,4.2,412,18.3,9,3,5275327.58
13,104041,4.0,390,25.8,7,3,4478000.64
9,109504,4.2,124,28.3,5,3,3444544.51
4,46139,4.9,143,13.2,8,5,4316025.68
9,119919,3.3,442,19.9,6,2,4625079.02
12,46302,1.9,198,11.5,2,3,2730768.77
4,230756,4.4,325,18.9,7,1,4357065.71
9,92838,4.0,491,10.0,1,5,4149231.87
11,204231,2.7,300,28.7,3,3,2860007.67
4,144718,2.9,206,22.0,1,5,3517424.45
2,149615,2.6,420,26.8,1,2,4628238.88
6,230568,4.7,470,30.0,5,5,4724499.3
5,158857,2.4,424,12.0,6,1,4602371.75
3,83353,4.9,181,23.3,3,3,4080002.98
1,167478,4.6,377,27.5,3,1,4951513.16
11,93992,3.5,215,20.7,3,4,3426559.56
8,56428,3.3,102,22.1,1,5,2858448.44
0,28777,2.5,329,17.0,5,5,4700763.36
12,62939,1.1,156,22.8,1,5,2155676.87
12,189098,1.5,400,16.7,3,2,3395391.96
10,91450,4.0,334,18.5,6,1,4336989.44
14,165625,2.9,389,10.3,6,4,3504601.25
13,28548,1.6,99,8.2,3,2,2430350.37
3,199293,2.1,461,9.2,9,2,4705831.6
0,173337,4.8,301,12.2,8,3,4937188.75
12,130549,2.5,458,18.0,3,4,3841618.6
5,176773,4.6,145,8.5,5,5,3728376.45
3,187359,2.2,198,11.4,5,5,3095995.54
4,142799,3.2,340,25.2,5,3,4458808.53
4,246532,1.1,158,24.8,3,5,2786632.45
8,186789,3.1,491,25.4,5,1,4614195.74
0,168499,3.5,239,28.3,5,5,3972975.38
12,152764,1.9,197,10.6,4,1,2722978.85
1,36625,3.3,243,11.6,4,3,4041966.62
12,29918,3.6,95,15.3,2,3,2704216.26
5,243003,3.7,130,28.1,9,1,3836563.39
4,177208,4.1,448,25.1,7,5,5313380.43
10,119826,2.2,136,15.1,1,3,2777356.96
6,119881,3.3,475,9.9,5,3,4541653.6
2,188481,4.9,95,21.6,2,1,3642406.46
2,20577,4.6,152,13.7,6,3,4245225.93
9,90155,4.8,433,19.7,7,5,4690527.4
1,116776,2.5,436,28.7,2,3,4691765.68
12,104246,4.1,129,20.6,6,1,3062038.63
2,238996,3.5,108,28.3,3,5,2847406.4
9,217803,1.3,192,16.6,9,4,3174551.17
0,163761,4.3,361,21.9,4,1,5059806.37
4,147226,3.7,346,27.7,3,4,3900320.1
13,240729,1.8,494,20.9,3,3,3789915.29
14,99948,1.3,443,21.5,2,5,3602448.77
11,26341,4.3,373,23.8,9,3,4851682.19
4,102554,1.3,351,27.4,8,5,4449586.59
11,210753,1.4,260,9.9,5,2,3140834.13
10,112798,2.7,361,15.4,9,3,4436501.48
6,51330,1.5,221,16.7,2,3,3404622.67
3,92759,4.7,453,28.0,6,3,5354662.72
2,204488,2.9,302,29.0,7,1,4420015.76
0,91807,3.3,474,10.6,6,5,5218475.18
11,38313,4.7,215,10.6,3,5,3531333.66
14,51900,3.1,340,28.6,9,5,4395586.64
7,83840,2.4,404,14.5,8,1,4467257.39
12,170767,4.2,203,13.3,8,5,3401942.88
2,166297,2.8,240,8.8,8,3,4105001.86
12,91072,2.3,484,14.1,9,4,4481954.18
14,101367,3.9,97,23.3,1,2,2982700.04
1,54156,4.2,205,17.4,8,5,4394835.72
10,213281,4.2,482,19.4,2,1,4246726.93
3,92453,4.9,474,28.2,4,1,5623282.55
2,163901,4.1,445,10.5,1,5,4463321.89
12,216980,4.1,310,9.6,6,4,3394254.72
0,30938,4.4,413,26.7,1,5,5004607.8
2,64164,1.0,297,25.0,5,1,4405315.39
11,190602,2.4,356,13.8,9,2,3980837.74
1,204271,4.0,372,15.1,1,4,4115502.23
7,65282,3.4,103,14.8,9,5,3291166.27
5,52801,1.7,71,22.3,4,2,3178255.28
8,145537,2.2,431,9.3,3,5,3975179.64
7,8326,2.3,264,18.8,8,4,4305438.73
9,139731,3.3,163,10.9,6,1,3223945.07
2,196361,4.3,397,26.0,7,4,4694111.2
4,163666,4.7,377,16.4,9,3,5102818.36
6,120819,4.0,204,19.6,5,5,3628577.79
4,9763,4.4,273,8.6,2,2,4463996.52
7,224729,2.9,319,9.3,3,2,3620163.57
11,146900,2.6,216,22.9,3,4,2972487.54
4,52588,2.6,415,24.9,4,4,4732490.37
0,16221,3.5,417,23.6,7,4,5560816.43
4,147283,1.5,323,24.2,6,2,3943122.99
3,18569,3.3,468,10.3,3,1,5320768.88
5,232966,3.7,403,23.3,7,2,4663455.02
2,42860,2.8,245,12.0,4,1,4218375.18
14,207630,4.8,194,10.2,8,4,3318082.91
10,50337,3.4,320,24.7,7,3,4407242.84
4,188383,1.9,467,27.6,7,2,4625694.23
1,149587,2.9,200,23.8,9,4,4109408.91
10,76695,3.7,119,25.7,8,2,3375563.15
5,247599,2.3,162,29.8,1,4,2776113.42
12,111749,1.3,449,11.0,7,2,4112627.04
14,223299,3.3,379,29.2,3,5,3339978.76
11,160976,4.8,459,21.2,4,2,4331722.87
5,196007,2.9,476,25.9,6,5,4542218.66
4,48790,4.6,289,22.3,5,1,4726805.24
5,73580,4.3,403,20.5,8,2,5352867.25
10,211220,1.6,403,23.5,2,1,3753613.26
6,10636,3.8,89,15.0,5,3,3172636.05
11,82129,2.7,274,28.3,5,5,3628289.75
4,138964,2.0,160,10.5,3,2,3019992.26
0,26672,3.7,424,15.0,5,1,5357881.54
7,10812,4.0,242,8.7,4,4,4042375.99
3,232693,1.7,258,14.0,5,1,3454994.72
8,5654,4.7,381,12.8,9,2,5277701.9
13,59633,4.0,71,9.1,7,3,3300305.89
9,22143,4.7,430,18.8,1,5,4374035.29
11,60934,2.3,498,18.3,3,4,4225145.44
5,72334,4.8,237,9.7,9,1,4604584.0
0,108463,2.5,437,13.8,4,2,5177659.64
2,130851,1.2,93,29.0,4,2,3155430.33
2,34087,4.1,482,10.4,6,5,5540234.23
9,147690,3.8,434,14.7,3,4,4092044.31
11,13446,3.4,137,8.8,3,1,3217202.4
11,223254,3.0,439,11.3,9,1,4399986.14
3,107127,1.1,263,23.4,5,1,3903712.53
5,53867,3.5,153,16.1,7,5,3949277.23
14,187100,2.7,276,17.9,5,5,2925678.86
6,65101,3.2,118,11.5,6,4,3244916.83
9,163272,2.7,101,23.0,8,1,3427688.12
3,231179,4.9,386,24.5,8,1,5141510.87
5,93074,3.4,239,12.0,2,4,3470861.23
10,242163,4.0,198,9.0,9,4,3463424.39
0,197537,4.7,171,9.8,6,4,3736732.72
13,245572,3.4,104,22.5,7,2,2792217.03
7,222508,1.0,376,11.0,3,4,2967570.33
6,123422,1.1,268,18.9,4,3,3384842.14
14,92892,3.8,370,11.4,6,5,3689991.96
10,224631,2.1,146,11.7,7,4,2464716.39
10,125044,3.3,438,8.1,6,2,4316044.78
8,44148,1.8,390,15.1,5,3,4237864.23
2,87928,2.1,83,10.0,2,2,3108435.02
1,156770,3.0,418,16.7,7,2,4932442.06
0,178542,4.9,200,21.2,5,2,4359003.34
2,228143,3.5,307,16.1,9,2,4296604.09
4,56660,4.7,349,23.5,4,1,4812480.79
13,189982,4.8,134,24.3,2,5,2661881.4
10,40450,1.8,207,23.3,7,1,3618734.03
1,192535,2.2,338,28.6,7,3,4480226.66
11,38757,4.1,297,13.2,1,1,3670227.77
2,83012,4.5,270,12.2,5,3,4430184.96
14,111750,3.1,211,21.4,3,4,2688083.05
14,132043,5.0,169,21.1,9,3,3389548.43
14,206319,1.0,207,19.2,9,1,2839488.71
3,208087,2.2,237,8.1,7,1,3502224.6
6,167462,3.5,476,20.2,9,3,4650957.43
12,61116,2.9,168,28.5,2,1,3290537.87
2,149233,1.5,380,15.4,8,3,4619000.6
14,37152,2.5,388,29.3,1,2,3951323.35
8,216243,1.1,396,15.8,3,5,3258616.88
7,111379,3.6,495,11.1,8,3,4985657.21
3,231905,4.6,424,16.8,8,2,4985176.66
12,25836,4.5,135,18.9,8,2,3717797.77
0,226439,3.8,404,21.8,7,2,4681293.89
0,202615,2.9,398,19.1,2,2,4530776.13
0,191720,3.0,116,19.8,3,3,3317992.14
0,162403,1.5,406,8.5,9,1,4777224.06
7,242064,2.4,451,13.6,2,2,3736304.22
2,146835,1.8,300,14.8,7,4,4144540.57
14,74444,4.3,377,29.7,1,2,3976457.1
5,98109,4.7,215,14.5,3,1,3915765.35
2,155259,3.1,276,27.7,1,1,3951378.29
10,148029,3.9,215,14.7,6,5,3388148.32
4,140451,1.5,221,10.1,4,5,2991245.34
12,164031,3.4,348,13.4,1,2,3555041.18
14,87018,3.8,209,14.0,5,2,3227882.62
13,128076,2.8,220,29.5,4,5,2972995.59
12,163177,2.0,90,22.8,2,2,2235780.82
14,136949,4.5,323,28.5,7,4,4165026.85
6,184425,4.0,133,26.4,8,3,3674448.89
1,88788,4.6,287,20.7,4,5,4684767.32
5,101870,4.3,141,22.9,9,5,3986439.61
12,220657,5.0,231,21.7,3,1,3144404.9
5,88308,1.8,199,22.7,6,2,3640332.48
10,187639,1.3,138,13.8,7,5,2457167.11
2,62913,2.3,484,17.0,7,5,5203548.14
5,7637,1.5,294,21.0,6,4,4119343.58
9,208850,3.1,315,8.8,9,2,3706371.6
9,47025,3.5,137,18.6,1,3,2878789.5
13,242989,3.3,472,26.9,9,4,4041796.87
4,237259,2.0,453,18.8,9,3,4990267.06
11,104508,4.6,176,20.2,4,1,3439071.15
1,87464,1.1,178,12.4,5,5,3480017.94
8,33742,2.4,397,25.5,3,4,4090264.32
7,16831,3.9,172,15.9,7,3,4222153.05
2,118768,4.1,210,29.0,2,2,3948078.71
7,90092,2.7,134,29.9,8,1,4150834.61
13,95879,1.1,203,28.2,9,1,3781154.07
8,93370,3.5,268,9.9,6,5,3583076.89
13,131537,1.3,437,15.3,9,5,4102744.89
14,182834,1.4,224,28.8,6,3,3193108.37
2,109824,3.6,148,25.7,3,3,3505626.91
2,235030,2.2,451,28.0,3,1,4261839.54
1,93741,2.4,319,20.6,2,3,3851858.25
7,23830,2.9,446,18.6,5,5,4532554.31
9,60044,4.9,156,10.3,4,1,3499535.53
0,78948,4.9,373,26.5,6,1,5464557.37
7,74202,2.7,310,24.4,5,2,4017892.57
6,42045,2.1,157,9.3,6,2,3623125.05
13,222394,2.2,393,12.6,4,3,3264389.04
6,207123,2.1,241,20.3,3,3,3258789.37
2,112509,3.1,426,23.1,1,5,4575411.23
0,162699,3.4,86,11.0,5,5,3322366.05
3,20198,3.0,292,13.4,6,2,4524824.63
8,74521,2.6,363,12.2,5,1,4086235.79
4,247511,1.8,463,12.8,5,4,4190094.21
0,111471,2.9,379,28.3,6,4,4968654.83
14,34475,2.4,288,23.7,4,3,3568891.55
4,241824,3.2,303,24.2,4,4,3674742.09
12,24403,3.7,459,25.5,8,4,4996324.57
7,8681,3.5,317,15.8,8,2,4601713.34
7,96555,2.8,459,24.9,3,1,4690336.34
4,123884,3.2,121,29.5,7,5,3641129.62
11,98122,2.1,84,23.4,5,2,2937967.11
8,120260,1.1,393,17.2,5,5,3557947.26
14,178364,3.5,181,23.8,3,2,2853043.63
0,239129,2.0,253,27.8,2,2,3737034.63
3,110386,3.7,429,10.8,3,4,4544027.54
2,238378,4.0,76,13.8,7,5,2992517.26
1,141701,4.7,120,28.2,3,2,3792216.45
14,98246,4.8,383,28.8,2,4,4183346.73
7,100864,1.0,310,18.7,4,3,3577291.91
6,213886,5.0,314,16.2,5,5,3864448.82
8,13417,3.7,434,14.2,7,2,5212884.59
1,123888,3.6,436,19.0,1,3,4877786.32
13,170837,1.1,479,28.6,8,4,3923675.49
13,79499,4.4,255,11.3,3,2,3407556.44
3,135908,1.6,356,17.2,6,4,4100620.44
13,192646,4.3,161,28.1,4,4,3051543.13
14,238900,1.1,175,15.7,5,4,2119744.71
5,226617,3.6,82,24.9,6,5,3078013.52
10,32675,2.7,215,16.6,2,3,3275069.46
2,237783,1.8,188,25.7,3,3,3528134.71
7,208339,1.4,272,29.6,8,1,3915010.25
2,176635,2.8,210,16.5,8,2,3977553.73
13,16332,1.5,184,26.6,1,4,2754326.2
11,24177,2.9,221,29.7,8,2,4179940.37
12,135560,3.5,126,29.6,2,3,2688047.33
12,225326,4.3,451,17.5,8,3,4405041.64
1,204519,3.7,226,18.7,5,4,3900834.52
12,62104,1.3,379,14.7,1,5,3104495.14
12,89335,2.2,202,14.9,8,4,2952308.28
2,119938,2.2,232,18.8,5,4,3555641.45
10,85730,4.7,344,12.4,1,1,3946382.44
5,141023,4.5,252,23.6,4,5,4094983.85
1,242474,2.5,146,19.8,1,2,2936196.01
7,33333,1.3,394,27.8,9,5,4776901.31
0,26673,4.6,113,25.8,2,4,3971980.32
6,119421,4.6,275,15.1,8,4,4198570.27
1,45870,4.4,107,19.1,4,4,3727137.51
9,132536,4.4,387,24.5,9,4,4610905.69
11,76101,2.9,91,12.3,2,4,2533307.56
5,27821,1.7,142,8.7,3,5,3034196.48
11,30494,2.9,310,26.8,2,4,3705292.62
1,104477,3.0,493,11.0,5,3,5032585.29
1,131083,3.0,223,27.6,1,3,3958507.13
9,210232,3.2,306,28.1,3,1,3952740.31
12,117698,2.0,450,18.1,1,2,3597732.48
7,116560,2.5,74,25.7,8,3,3303603.44
14,136907,2.7,290,16.0,4,1,3112074.7
14,23646,1.5,379,26.9,3,5,3606380.62
11,128777,2.8,155,26.1,8,2,3411932.75
1,82360,4.2,246,9.7,9,4,4670619.95
6,42335,4.3,328,20.8,8,4,4962740.47
2,74351,2.6,289,22.1,6,5,4150994.95
7,119934,3.1,107,8.0,3,2,2874315.08
6,138501,1.1,211,29.6,8,3,3648949.38
13,46950,3.7,467,16.9,5,2,4590467.55
7,65654,2.6,304,19.4,5,1,4388102.67
13,112422,2.8,272,12.3,9,5,3441660.38
6,114934,4.5,398,21.4,1,3,4459576.25
10,124975,2.8,363,25.8,7,2,4528904.66
5,204215,1.1,241,20.9,8,2,3485962.63
12,96186,1.9,194,25.3,3,3,2981028.96
6,109234,2.9,395,24.1,8,1,4896578.6
4,233961,2.7,134,13.2,1,1,2573684.36
6,107326,4.4,350,17.6,8,2,4900896.87
0,82527,3.2,341,11.3,7,4,4920325.77
0,91704,3.8,313,8.9,4,3,4374187.28
8,167171,2.9,84,9.4,7,1,2964040.89
13,175457,2.8,295,28.7,7,1,3486084.16
4,171991,2.8,200,29.7,1,1,3641325.75
12,101952,2.6,264,10.1,3,5,3129448.28
4,65782,3.2,362,15.4,7,4,4524286.42
2,76116,2.0,278,10.5,5,1,4024794.82
4,208662,4.6,450,26.4,9,4,5128350.9
